Date,boc1,smc1,so-premp-c1,sm-premp-c1,sc1,rin-d4-us,lcoc1,clc1,hoc1,cc1,brl=,fcpoc1,fupoc1,rsc1,myr=,cpo-id-m1,cpo-mysth-m1,palm-myrbd-p1,sb-oilib-c1,bo-brzpar-b1,bo-brzpar-a1,palm-mycrd-p1,soy-arg-ref,jci-hogm-fujn,jci-hogm-shai,palm-sea-ocrdm,soil-sea-dgcf,sunf-sea-crm,go10sgswmc1,rbd-pko-m1
2015-05-15,33.07,303.3,5,5,953.25,85.625,66.81,59.69,2.0048,365.5,2.9957,2199,610.75,455.3,3.562,615.0,2180.0,635.0,727,724.7,740.1,655.0,60.47,120.0,100.0,650,811.0,935,,1010.0
2015-05-18,32.78,308.0,5,5,954.5,86.0,66.27,59.43,1.9868,368.0,3.0062,2189,613.25,,3.568,615.0,2175.0,630.0,722,718.3,729.3,660.0,69.61,150.0,130.0,650,800.0,935,,1000.0
2015-05-19,32.18,307.1,9,9,946.25,87.75,64.02,57.26,1.9292,362.0,3.0391,2166,603.0,460.3,3.59,608.75,2157.5,620.0,709,705.0,718.3,650.0,67.14,150.0,130.0,645,792.0,925,,970.0
2015-05-20,32.2,304.5,10,10,941.25,88.0,65.03,58.98,1.946,360.0,3.0017,2150,594.5,458.5,3.6125,602.5,2140.0,620.0,712,707.7,714.3,647.5,69.2,150.0,130.0,635,785.0,925,,940.0
2015-05-21,32.25,304.1,9,9,938.5,87.5,66.54,60.72,1.9859,365.0,3.0376,2154,598.0,462.6,3.5962,607.5,2150.0,625.0,713,708.8,715.4,652.5,71.8,150.0,130.0,640,783.0,910,,980.0
2015-05-22,31.64,304.2,9,9,924.25,87.25,65.37,59.72,1.9525,360.0,3.0934,2132,594.5,463.2,3.582,602.5,2135.0,615.0,700,693.1,706.4,642.5,74.11,150.0,130.0,637,787.0,905,,970.0
2015-05-25,,,,,,,65.52,,,,3.0957,2137,591.25,463.8,3.6135,605.0,2145.0,,,,,,,150.0,130.0,635,773.0,900,,960.0
2015-05-26,32.14,301.9,9,9,922.5,87.25,63.72,58.03,1.9002,355.0,3.153,2167,597.0,468.7,3.626,615.0,2175.0,630.0,716,713.0,717.4,650.0,77.0,150.0,130.0,645,785.0,910,,990.0
2015-05-27,31.73,308.1,9,9,927.0,87.5,62.06,57.51,1.8566,349.5,3.1394,2145,589.75,468.9,3.635,610.0,2175.0,625.0,708,717.2,719.4,647.5,80.9,150.0,,645,790.0,915,,980.0
2015-05-28,32.06,304.8,-7,-7,926.0,,62.58,57.68,1.8704,353.5,3.1621,2170,596.0,466.6,3.641,610.0,2195.0,625.0,718,724.4,728.9,647.5,74.44,150.0,130.0,650,785.0,915,,990.0
2015-05-29,33.33,305.7,9,9,934.0,87.0,65.56,60.3,1.9553,351.5,3.1788,2170,591.75,472.8,3.664,612.5,2200.0,635.0,736,737.0,745.8,650.0,74.08,150.0,130.0,647,790.0,920,,990.0
2015-06-01,34.51,296.6,7,7,926.0,92.0,64.88,60.2,1.9264,352.25,3.1703,2270,616.25,485.1,3.681,642.5,2265.0,655.0,756,749.8,758.6,675.0,69.26,150.0,140.0,665,820.0,940,,990.0
2015-06-02,34.17,301.8,9,9,940.75,90.0,65.49,61.26,1.9455,359.0,3.1296,2291,619.5,482.6,3.697,635.0,2290.0,655.0,752,735.7,746.7,680.0,72.81,150.0,140.0,675,840.0,940,,1000.0
2015-06-03,34.73,302.7,8,8,935.25,88.0,63.8,59.64,1.8918,359.0,3.1336,2267,615.0,490.4,3.6835,630.0,2270.0,645.0,764,721.6,748.0,672.5,69.55,150.0,140.0,665,833.0,940,,990.0
2015-06-04,34.53,305.7,,,946.5,88.0,62.03,58.0,1.8439,363.5,3.1403,2293,620.25,497.7,3.695,635.0,2280.0,645.0,758,,,675.0,62.4,150.0,140.0,667,820.0,945,,990.0
2015-06-05,34.78,304.9,8,8,937.75,86.5,63.31,59.13,1.8696,360.5,3.1433,2320,623.75,497.0,3.717,637.5,2300.0,652.5,801,733.7,744.7,680.0,67.76,150.0,140.0,665,795.0,935,,980.0
2015-06-08,34.1,309.5,7,7,944.25,86.5,62.69,58.14,1.8548,365.25,3.1124,2320,615.75,497.0,3.766,627.5,2300.0,640.0,730,707.7,725.3,670.0,66.37,150.0,140.0,665,793.0,940,,970.0
2015-06-09,33.93,316.5,5,5,951.5,88.0,64.88,60.14,1.9179,365.0,3.096,2305,614.25,491.5,3.747,625.0,2290.0,640.0,720,712.8,721.6,662.5,61.04,150.0,140.0,655,820.0,935,,920.0
2015-06-10,33.87,314.4,6,6,949.5,88.0,65.7,61.43,1.9459,357.25,3.1172,2279,610.25,489.9,3.7325,617.5,2285.0,635.0,718,707.0,724.7,660.0,57.5,150.0,140.0,652,805.0,930,,940.0
2015-06-11,33.29,313.4,5,5,940.0,89.5,65.11,60.77,1.921,356.5,3.0893,2275,607.5,488.6,3.745,617.5,2290.0,632.5,700,696.4,711.9,662.5,62.91,150.0,140.0,652,781.0,925,,950.0
2015-06-12,33.14,317.4,5,5,940.0,,63.87,59.96,1.8892,353.0,3.117,2254,599.5,485.2,3.758,617.5,2270.0,635.0,693,697.5,704.2,667.5,66.71,150.0,140.0,650,765.0,915,,960.0
2015-06-15,32.69,313.2,2,2,937.75,90.0,62.61,59.52,1.8703,348.25,3.1296,2254,606.0,482.7,3.759,615.0,2270.0,627.5,691,685.4,703.1,660.0,56.97,160.0,140.0,647,780.0,910,,970.0
2015-06-16,32.9,320.8,1,1,957.5,89.0,63.7,59.97,1.8849,354.0,3.0874,2289,610.25,491.0,3.749,622.5,2290.0,635.0,696,690.1,707.7,667.5,57.42,160.0,140.0,655,768.0,910,,970.0
2015-06-17,32.85,323.7,5,5,969.0,91.0,63.87,59.92,1.9098,359.25,3.0564,2288,608.75,497.0,3.757,623.75,2290.0,635.0,697,691.2,704.4,662.5,59.21,160.0,140.0,652,768.0,905,,970.0
2015-06-18,32.25,326.6,2,2,977.75,89.0,64.26,60.45,1.9152,358.0,3.0593,2230,600.75,495.0,3.708,612.5,2250.0,622.5,684,673.5,695.6,657.5,55.92,160.0,140.0,642,765.0,895,,960.0
2015-06-19,32.55,323.1,1,1,971.5,90.0,63.02,59.61,1.8669,353.25,3.0963,2232,596.25,503.7,3.739,612.5,2260.0,620.0,687,684.5,693.4,657.5,55.21,160.0,140.0,,,,,960.0
2015-06-22,32.92,333.6,5,5,989.5,90.0,63.34,59.68,1.8694,360.0,3.0799,2205,591.0,513.6,3.73,610.0,2240.0,632.5,690,688.3,703.7,660.0,58.06,,,640,750.0,900,,960.0
2015-06-23,32.82,331.9,3,3,987.5,87.0,64.45,61.01,1.9112,367.5,3.0748,2210,591.25,506.3,3.7376,607.5,2235.0,622.5,689,687.8,696.7,655.0,55.18,180.0,200.0,640,760.0,880,,940.0
2015-06-24,33.27,328.0,,,981.75,86.5,63.49,60.27,1.8761,366.5,3.0968,2258,601.75,511.9,3.7491,615.0,2260.0,637.5,694,691.6,700.4,670.0,55.42,180.0,200.0,647,760.0,900,,945.0
2015-06-25,33.36,336.7,-6,-6,1000.25,87.0,63.2,59.7,1.8623,376.5,3.1269,2259,601.25,516.2,3.7551,612.5,2270.0,632.5,697,693.6,698.0,665.0,55.16,180.0,220.0,652,780.0,910,,940.0
2015-06-26,33.22,341.3,-10,-10,1002.0,87.0,63.26,59.63,1.8628,385.0,3.1289,2278,604.5,511.8,3.7666,616.25,2270.0,637.5,694,677.3,688.3,660.0,53.5,180.0,220.0,650,765.0,915,,940.0
2015-06-29,33.05,341.9,-7,-7,1002.5,86.5,62.01,58.33,1.8366,383.25,3.1175,2278,602.0,523.0,3.7826,611.25,2270.0,630.0,685,675.7,684.5,660.0,60.75,180.0,220.0,645,767.0,915,,930.0
2015-06-30,33.56,359.5,-8,-8,1056.25,86.0,63.59,59.47,1.8866,414.0,3.102,2224,589.25,542.6,3.772,601.25,2245.0,622.5,690,689.2,693.6,655.0,53.96,180.0,220.0,635,745.0,910,,930.0
2015-07-01,33.01,359.8,-13,-13,1044.0,83.0,62.01,56.96,1.8393,413.75,3.1485,2262,603.0,,3.744,612.5,2250.0,637.5,681,674.8,685.9,652.5,32.45,180.0,220.0,642,753.0,915,,945.0
2015-07-02,33.36,357.4,-14,-14,1045.25,82.0,62.07,56.93,1.8399,419.75,3.0952,2259,598.0,541.3,3.7761,610.0,2250.0,635.0,681,680.4,693.6,650.0,38.81,200.0,220.0,640,750.0,910,,940.0
2015-07-03,,,,,,,60.32,,,,3.134,2263,599.0,538.4,3.777,610.0,2270.0,632.5,681,680.4,693.6,655.0,,200.0,220.0,642,750.0,910,,940.0
2015-07-06,32.64,354.4,-14,-14,1033.75,81.5,56.54,52.53,1.7089,418.5,3.1387,2228,585.25,542.5,3.8071,602.5,2245.0,625.0,668,664.5,686.5,650.0,44.91,260.0,220.0,630,740.0,905,,930.0
2015-07-07,31.41,349.9,-9,-9,1002.0,81.0,56.85,52.33,1.7113,415.75,3.1863,2200,578.0,532.1,3.8061,595.0,2220.0,617.5,646,650.8,666.2,635.0,40.58,300.0,500.0,630,745.0,905,,920.0
2015-07-08,31.6,350.8,-8,-8,1006.25,82.0,57.05,51.65,1.7152,416.25,3.2335,2144,563.25,528.4,3.8056,583.75,2160.0,600.0,650,652.6,665.8,635.0,46.52,300.0,500.0,605,720.0,900,,900.0
2015-07-09,32.27,364.0,,,1037.75,82.0,58.61,52.78,1.736,421.25,3.2188,2182,574.25,540.3,3.7937,595.0,2190.0,615.0,,662.9,678.4,645.0,51.37,300.0,500.0,615,730.0,900,,925.0
2015-07-10,32.31,366.0,-9,-9,1043.5,,58.73,52.74,1.7399,427.25,3.1583,2190,577.25,542.9,3.7921,597.5,2205.0,617.5,660,664.0,677.3,642.5,40.59,300.0,500.0,620,730.0,890,,930.0
2015-07-13,32.65,368.0,-13,-13,1045.25,81.5,57.85,52.2,1.7187,433.5,3.1335,2192,576.5,540.0,3.8048,597.5,2200.0,615.0,666,668.9,677.7,640.0,48.09,300.0,500.0,627,724.0,900,,920.0
2015-07-14,32.32,374.8,-10,-10,1039.0,80.0,58.51,53.04,1.7253,424.0,3.1389,2198,577.5,531.8,3.8048,595.0,2215.0,615.0,660,663.6,670.2,635.0,50.71,300.0,500.0,625,733.0,910,,930.0
2015-07-15,31.65,362.2,-10,-10,1025.0,77.5,57.05,51.41,1.6693,429.5,3.1385,2198,576.5,524.6,3.8038,595.0,2190.0,612.5,645,655.9,662.5,627.5,48.16,300.0,500.0,620,730.0,900,,920.0
2015-07-16,31.46,363.6,-8,-8,1019.0,77.0,57.51,50.91,1.6662,430.0,3.158,2189,574.75,517.0,3.8052,597.5,2195.0,612.5,650,647.3,656.1,630.0,61.0,300.0,500.0,620,730.0,900,,920.0
2015-07-17,31.78,361.1,-7,-7,1014.75,76.5,57.1,50.89,1.6641,420.25,3.1873,,,521.4,3.8044,,,,655,652.1,658.7,650.0,61.91,300.0,500.0,,720.0,890,,
2015-07-20,31.68,356.0,-6,-6,1007.75,75.5,56.65,50.15,1.6584,405.0,3.1977,2187,574.5,516.9,3.8071,595.0,2180.0,607.5,650,649.9,654.3,630.0,58.73,300.0,500.0,615,715.0,890,,910.0
2015-07-21,31.93,359.9,-9,-9,1018.75,75.0,57.04,50.36,1.6784,406.5,3.171,2217,582.75,519.8,3.8059,600.0,2210.0,615.0,653,653.2,659.8,632.5,58.85,300.0,500.0,615,723.0,890,,925.0
2015-07-22,31.35,363.5,-9,-9,1020.75,74.5,56.13,49.19,1.6717,402.75,3.2228,2205,581.25,520.8,3.7911,595.0,2200.0,610.0,645,642.7,655.9,635.0,57.21,300.0,500.0,625,725.0,890,,925.0
2015-07-23,31.19,359.0,-10,-10,1010.0,75.0,55.27,48.45,1.6546,403.25,3.2849,2190,575.5,516.4,3.8042,590.0,2190.0,605.0,645,645.7,650.1,635.0,59.52,300.0,500.0,620,719.0,890,,925.0
2015-07-24,30.48,354.8,-10,-10,991.25,73.5,54.62,48.14,1.6302,392.5,3.3544,2180,572.25,508.8,3.8086,585.0,2180.0,600.0,632,634.5,638.9,640.0,55.66,400.0,500.0,,,,,920.0
2015-07-27,30.11,344.2,-10,-10,961.25,73.5,53.47,47.39,1.5956,373.0,3.3635,2145,562.25,490.5,3.8176,572.5,2140.0,595.0,630,630.7,635.2,630.0,53.08,400.0,500.0,603,702.0,900,,905.0
2015-07-28,30.66,345.2,-10,-10,974.75,72.0,53.3,47.98,1.6044,375.0,3.3573,2138,560.5,492.8,3.8131,570.0,2135.0,595.0,640,642.9,647.3,630.0,48.93,460.0,500.0,600,702.0,900,,905.0
2015-07-29,30.21,350.0,-8,-8,983.0,70.5,53.38,48.79,1.5983,367.75,3.3298,2119,556.0,493.3,3.8123,565.0,2120.0,585.0,635,630.7,644.0,625.0,50.22,460.0,500.0,600,710.0,900,,900.0
2015-07-30,30.28,357.1,-9,-9,990.25,,53.31,48.52,1.5982,373.25,3.3705,2124,556.75,498.7,3.8156,567.5,2120.0,587.5,635,636.7,645.5,630.0,53.29,460.0,500.0,595,700.0,905,,900.0
2015-07-31,29.98,354.6,9,9,980.75,70.0,52.21,47.12,1.584,371.0,3.4204,2120,554.5,502.0,3.8156,563.75,2120.0,585.0,630,632.3,638.9,630.0,49.55,700.0,500.0,595,703.0,920,,890.0
2015-08-03,29.85,351.4,8,8,977.5,67.0,49.52,45.17,1.5305,366.5,3.4511,2056,533.5,,3.8498,548.75,2060.0,570.0,632,631.6,640.4,595.0,42.54,700.0,500.0,575,692.0,915,,865.0
2015-08-04,29.83,350.7,-9,-9,976.0,67.0,49.99,45.74,1.5475,368.75,3.4702,2055,533.25,506.0,3.8506,550.0,2060.0,575.0,630,633.4,640.0,590.0,38.25,700.0,600.0,570,695.0,900,,860.0
2015-08-05,29.63,355.1,-10,-10,991.75,69.0,49.59,45.15,1.5385,372.75,3.4855,2033,524.25,502.0,3.8761,537.5,2040.0,565.0,629,631.2,637.8,580.0,41.62,700.0,600.0,568,702.0,900,,845.0
2015-08-06,29.66,350.1,-13,-13,985.5,69.0,49.52,44.66,1.5499,369.75,3.5347,2035,521.5,500.7,3.904,537.5,2030.0,560.0,630,637.8,642.2,580.0,35.75,700.0,600.0,560,696.0,905,,825.0
2015-08-07,30.03,352.6,-5,-5,1009.0,69.0,48.61,43.87,1.5436,372.75,3.5057,2031,517.75,506.2,3.9241,535.0,2020.0,560.0,634,648.8,653.2,577.5,36.42,700.0,600.0,557,697.0,905,,820.0
2015-08-10,30.41,362.5,-10,-10,1044.75,67.5,50.41,44.96,1.5921,390.25,3.4341,2010,511.75,511.4,3.9336,530.0,2010.0,557.5,639,654.6,665.6,580.0,35.46,700.0,600.0,555,706.0,910,,800.0
2015-08-11,30.08,347.9,-12,-12,1014.0,67.5,49.18,43.08,1.5629,376.5,3.4744,2017,509.0,507.6,3.96,522.5,2010.0,547.5,635,638.5,647.3,570.0,34.38,700.0,600.0,557,709.0,910,,800.0
2015-08-12,29.03,335.9,-7,-7,951.0,67.5,49.66,43.3,1.5869,357.25,3.4804,1970,487.75,481.6,4.0371,505.0,1980.0,535.0,615,623.9,637.1,550.0,33.9,700.0,600.0,540,696.0,900,,755.0
2015-08-13,28.91,344.1,-10,-10,993.0,68.0,49.22,42.23,1.5687,363.75,3.5181,1986,495.0,491.9,4.0076,507.5,1970.0,535.0,626,628.1,634.7,550.0,44.76,700.0,600.0,535,694.0,900,,765.0
2015-08-14,28.78,330.9,-9,-9,978.5,67.0,49.03,42.5,1.5579,364.0,3.4834,1986,498.25,486.5,4.0791,505.0,1980.0,535.0,630,630.1,636.7,552.5,33.68,700.0,600.0,545,696.0,900,,765.0
2015-08-17,29.06,325.4,-9,-9,927.0,67.0,48.74,41.87,1.5548,363.25,3.4797,1999,486.75,485.5,4.1016,497.5,1970.0,527.5,,629.6,636.3,552.5,43.41,700.0,600.0,532,695.0,900,,742.5
2015-08-18,28.32,324.6,-6,-6,913.25,67.0,48.81,42.62,1.5586,366.25,3.4678,1998,488.75,474.7,4.0791,492.5,1990.0,535.0,617,633.2,642.0,540.0,38.84,700.0,600.0,532,705.0,900,,745.0
2015-08-19,27.89,324.0,-6,-6,903.5,66.0,47.16,40.8,1.518,367.25,3.4924,1971,480.25,473.4,4.1041,487.5,1980.0,532.5,628,630.3,641.3,527.5,41.37,700.0,600.0,525,705.0,900,,740.0
2015-08-20,27.98,330.9,-6,-6,921.5,66.0,46.62,41.14,1.4956,371.0,3.4559,1936,468.0,478.3,4.1342,478.75,1940.0,522.5,638,619.1,643.3,527.5,47.6,700.0,600.0,520,707.0,900,,732.5
2015-08-21,27.36,326.9,-6,-6,905.25,66.5,45.46,40.45,1.4624,365.25,3.4993,1913,457.5,480.2,4.1726,470.0,1930.0,510.0,634,619.1,643.3,515.0,56.2,700.0,600.0,520,712.0,900,,725.0
2015-08-24,26.55,326.4,1,1,892.75,59.0,42.69,38.24,1.3929,368.75,3.5531,1844,432.5,477.7,4.258,442.5,1860.0,480.0,627,620.6,651.5,490.0,61.26,700.0,600.0,485,687.0,900,,680.0
2015-08-25,26.82,327.6,-3,-3,894.25,59.5,43.21,39.31,1.3952,365.5,3.6172,1829,434.25,477.4,4.2097,440.0,1840.0,492.5,634,624.4,635.4,490.0,63.46,700.0,600.0,480,704.0,900,,675.0
2015-08-26,26.12,324.4,-4,-4,877.75,58.0,43.14,38.6,1.3809,361.75,3.5952,1800,423.25,469.7,4.2446,425.0,1815.0,470.0,620,608.9,622.1,480.0,53.89,,,475,693.0,900,,665.0
2015-08-27,26.89,322.9,-3,-3,886.25,56.0,47.56,42.56,1.496,363.75,3.5506,1868,441.5,472.8,4.2306,440.0,1860.0,500.0,633,619.3,625.9,500.0,51.87,650.0,600.0,475,695.0,895,,710.0
2015-08-28,27.79,321.4,-5,-5,893.25,54.0,50.05,45.22,1.5764,363.25,3.5808,1928,459.0,477.7,4.192,460.0,1920.0,517.5,653,632.5,641.3,517.5,52.13,650.0,600.0,490,698.0,900,,750.0
2015-08-31,27.92,320.9,-6,-6,897.5,54.75,54.15,49.2,1.6736,363.75,3.6187,,,474.8,4.192,,,,650,635.6,653.2,505.0,58.33,650.0,600.0,495,700.0,900,,
2015-09-01,27.22,317.9,5,5,884.75,54.0,49.56,45.41,1.5779,356.0,3.7016,1945,468.0,467.1,4.164,465.0,1940.0,515.0,630,624.8,638.0,500.0,51.63,650.0,600.0,495,704.0,905,,755.0
2015-09-02,26.76,318.1,5,5,883.75,52.0,50.5,46.25,1.6092,354.0,3.7588,1923,456.75,465.8,4.207,455.0,1925.0,500.0,623,616.4,625.2,500.0,50.31,650.0,600.0,490,694.0,905,,737.5
2015-09-03,26.76,316.5,5,5,879.75,,50.68,46.75,1.6188,347.75,3.7377,1959,461.25,457.4,4.235,460.0,1940.0,505.0,623,622.8,627.2,510.0,50.97,,,490,693.0,905,,750.0
2015-09-04,26.44,313.9,5,5,877.25,48.0,49.61,46.05,1.596,349.5,3.8439,1955,459.0,454.5,4.256,455.0,1935.0,502.5,615,588.0,588.6,500.0,48.7,,,497,690.0,900,,745.0
2015-09-06,,,,,,,,,,,,,,,,,,,,,,,,650.0,600.0,,,,,
2015-09-07,,,,,,,47.63,,,,3.8372,1955,451.5,,4.3275,455.0,1940.0,502.5,615,,,500.0,,650.0,600.0,490,690.0,900,,750.0
2015-09-08,26.85,312.0,5,5,890.75,46.0,49.52,45.94,1.5938,355.0,3.8185,1994,459.5,462.1,4.3382,465.0,1980.0,507.5,624,595.9,597.0,517.5,51.39,650.0,600.0,497,691.0,900,,780.0
2015-09-09,26.6,312.5,-1,-1,882.75,44.0,47.58,44.15,1.5386,356.5,3.7778,2012,464.75,465.1,4.323,470.0,2010.0,512.5,619,590.6,591.5,520.0,53.47,650.0,600.0,510,700.0,895,,840.0
2015-09-10,26.87,311.4,0,0,884.5,43.0,48.89,45.92,1.5747,361.75,3.8491,2056,474.0,466.9,4.3378,482.5,2050.0,522.5,616,596.1,622.8,525.0,49.65,650.0,600.0,510,685.0,900,,855.0
2015-09-11,26.58,314.1,1,1,887.75,43.0,48.14,44.63,1.55,374.5,3.87,2032,470.5,469.8,4.3146,480.0,2035.0,520.0,614,589.5,627.2,525.0,45.36,650.0,600.0,520,700.0,905,,865.0
2015-09-14,26.89,312.7,0,0,882.75,38.5,46.37,44.0,1.5035,379.0,3.8139,2081,482.75,471.8,4.3096,492.5,2075.0,527.5,620,595.7,629.0,550.0,47.87,650.0,600.0,530,688.0,900,,900.0
2015-09-15,26.47,318.6,5,5,889.0,38.5,46.63,44.59,1.5,390.5,3.863,2050,473.75,471.1,4.3042,485.0,2070.0,522.5,610,605.6,616.6,527.5,56.92,600.0,600.0,525,690.0,900,,880.0
2015-09-16,26.68,316.3,0,0,887.25,42.5,49.75,47.15,1.5414,386.0,3.8277,,,473.0,4.3042,,,,609,612.4,621.3,532.5,51.62,,,520,680.0,900,,
2015-09-17,26.67,313.2,1,1,884.5,,49.08,46.9,1.5297,379.75,3.8976,2054,482.75,470.3,4.25,476.25,2040.0,520.0,606,612.2,621.0,517.5,62.37,600.0,600.0,,,,,860.0
2015-09-18,26.05,309.0,-4,-4,867.25,,47.47,44.68,1.4907,377.25,3.9445,2034,483.5,464.8,4.206,473.75,2020.0,515.0,594,598.6,605.2,512.5,59.14,600.0,600.0,517,680.0,880,,860.0
2015-09-21,26.5,309.6,-2,-2,874.25,,48.92,46.68,1.514,384.5,3.9854,2086,489.25,468.0,4.265,478.75,2040.0,525.0,608,586.2,612.9,527.5,59.75,580.0,550.0,515,677.0,875,,875.0
2015-09-22,26.13,304.9,-2,-2,861.75,,49.08,45.83,1.532,380.5,4.0487,2116,492.5,464.6,4.294,482.5,2065.0,525.0,604,578.1,604.7,520.0,61.37,580.0,550.0,525,682.0,875,,890.0
2015-09-23,26.33,303.1,-7,-7,863.75,,47.75,44.48,1.5056,383.25,4.1775,2157,496.25,466.3,4.345,491.25,2100.0,540.0,605,582.5,609.1,532.5,61.1,580.0,550.0,525,672.0,860,,890.0
2015-09-24,26.98,302.4,-8,-8,868.0,,48.17,44.91,1.5237,381.5,3.9363,,,471.7,4.345,,,,618,610.2,621.3,530.0,59.21,580.0,550.0,535,678.0,885,,
2015-09-25,27.72,308.7,-6,-6,889.25,,48.6,45.7,1.5225,389.0,3.9768,2259,515.25,476.3,4.385,515.0,2235.0,557.5,635,622.1,637.6,555.0,63.29,580.0,550.0,,,,,970.0
2015-09-28,27.18,304.7,-7,-7,876.75,,47.34,44.43,1.4772,386.75,4.1068,2323,525.5,473.8,4.425,522.5,2240.0,562.5,623,610.2,621.3,565.0,61.51,520.0,500.0,,,,,975.0
2015-09-29,27.46,305.7,-6,-6,884.25,,48.23,45.23,1.4976,389.0,4.0619,2395,537.5,476.9,4.456,527.5,2310.0,572.5,625,616.4,629.6,580.0,64.1,520.0,500.0,560,700.0,890,,990.0
2015-09-30,27.1,308.3,-5,-5,892.0,,48.37,45.09,1.5126,387.75,3.9478,2306,524.5,476.0,4.394,517.5,2265.0,570.0,616,618.2,629.2,565.0,60.28,520.0,500.0,565,693.0,885,,960.0
2015-10-01,27.09,302.6,-13,-13,877.25,,47.69,44.74,1.5198,388.75,4.0092,2344,532.5,470.9,4.404,530.0,2310.0,575.0,619,617.7,628.8,580.0,59.15,,,566,700.0,885,,970.0
2015-10-02,27.84,298.5,0,0,874.25,,48.13,45.54,1.5199,389.25,3.9316,2319,525.5,471.9,4.41,522.5,2300.0,570.0,634,636.3,645.1,585.0,62.1,,,,,,,960.0
2015-10-05,28.48,301.0,-10,-10,884.25,,49.25,46.26,1.5483,393.5,3.9118,2365,540.0,473.2,4.38,540.0,2345.0,577.5,651,653.9,669.3,595.0,62.32,,,582,718.0,880,,985.0
2015-10-06,28.51,301.8,0,0,888.0,,51.92,48.53,1.6115,398.25,3.8534,2320,530.25,477.1,4.372,532.5,2290.0,570.0,652,663.8,670.4,595.0,61.08,,,575,730.0,885,,970.0
2015-10-07,28.42,305.2,0,0,891.0,,51.33,47.81,1.5796,395.75,3.8826,2271,538.25,474.5,4.215,537.5,2245.0,572.5,650,661.8,672.9,590.0,62.25,,,572,735.0,880,,970.0
2015-10-08,28.17,303.8,-6,-6,881.25,,53.05,49.43,1.6018,391.25,3.7832,2223,524.75,470.1,4.233,527.5,2210.0,567.5,645,662.7,667.1,575.0,60.99,520.0,500.0,565,733.0,880,,955.0
2015-10-09,28.17,306.9,0,0,885.75,,52.65,49.63,1.5909,382.75,3.7651,2168,524.25,469.5,4.135,525.0,2150.0,570.0,650,668.9,675.5,575.0,61.66,520.0,500.0,560,738.0,860,,950.0
2015-10-10,,,,,,,,,,,,,,,,,,,,,,,,520.0,500.0,,,,,
2015-10-12,28.01,309.3,,,887.5,,49.86,47.1,1.5024,380.75,3.7624,2209,533.5,,4.136,530.0,2170.0,572.5,,668.9,675.5,590.0,61.59,520.0,500.0,570,740.0,860,,960.0
2015-10-13,28.6,320.7,2,2,914.0,46.0,49.24,46.66,1.4708,384.5,3.8922,2269,542.5,478.5,4.177,537.5,2220.0,580.0,673,685.4,689.8,600.0,65.49,520.0,500.0,570,735.0,860,,960.0
2015-10-14,28.77,317.8,-1,-1,910.5,49.0,49.15,46.64,1.4833,379.0,3.8104,,,476.1,4.177,,,,672,686.3,688.5,590.0,66.07,520.0,500.0,570,745.0,875,,
2015-10-15,28.58,314.0,-3,-3,905.25,49.75,48.71,46.38,1.4863,375.5,3.8028,2269,535.25,471.5,4.12,535.0,2200.0,572.5,672,676.4,685.2,587.5,66.34,520.0,500.0,570,747.0,875,,950.0
2015-10-16,28.6,312.0,-3,-3,898.25,,50.46,47.26,1.4966,376.75,3.9237,2235,534.75,472.6,4.17,542.5,2190.0,572.5,676,685.6,692.3,577.5,67.93,430.0,430.0,565,741.0,885,,945.0
2015-10-19,28.14,310.8,0,0,891.0,51.0,48.61,45.89,1.4491,373.0,3.8842,2210,525.5,471.2,4.205,530.0,2175.0,555.0,670,675.5,697.5,570.0,69.45,430.0,430.0,562,755.0,880,,915.0
2015-10-20,28.66,309.5,0,0,896.0,54.0,48.71,45.55,1.4487,376.75,3.9058,2262,530.5,471.5,4.26,532.5,2205.0,562.5,685,702.4,717.8,570.0,69.7,380.0,390.0,565,756.0,880,,925.0
2015-10-21,29.18,310.5,-2,-2,905.25,58.0,47.85,45.2,1.45,380.75,3.9399,2294,536.0,476.5,4.275,537.5,2220.0,572.5,696,709.5,720.5,577.5,67.69,380.0,390.0,565,770.0,890,,940.0
2015-10-22,28.85,307.8,-2,-2,898.75,60.0,48.08,45.38,1.465,378.25,3.9073,2296,536.0,474.4,4.28,535.0,2220.0,565.0,691,702.2,719.8,570.0,68.55,,,,,,,940.0
2015-10-23,28.57,305.1,1,1,895.5,,47.99,44.6,1.4544,379.75,3.8792,2251,532.25,475.5,4.222,525.0,2200.0,565.0,685,678.4,696.0,562.5,66.74,380.0,390.0,557,765.0,920,,925.0
2015-10-26,27.78,302.2,-2,-2,885.0,61.0,47.54,43.98,1.4259,384.5,3.9045,2208,522.75,466.0,4.222,516.25,2170.0,555.0,665,663.2,674.2,565.0,66.5,380.0,390.0,550,750.0,920,,915.0
2015-10-27,27.89,304.7,-4,-4,891.25,60.0,46.81,43.2,1.4244,380.0,3.8868,2243,526.0,466.9,4.26,517.5,2200.0,555.0,665,663.4,670.0,560.0,62.52,380.0,390.0,550,740.0,920,,920.0
2015-10-28,28.11,299.9,-4,-4,881.5,54.0,49.05,45.94,1.4839,376.0,3.9079,2251,527.0,465.4,4.265,517.5,2220.0,560.0,670,668.2,679.2,560.0,61.67,,,550,740.0,920,,925.0
